Time,UAV0_X,UAV0_Y,UAV0_V,UAV0_Heading,UAV1_X,UAV1_Y,UAV1_V,UAV1_Heading
191.5,0.520213,9.86206,2.00001,3.1937,0.873065,16.2821,1.99997,3.19479
191.6,0.520213,9.86206,2.00001,3.1937,0.862862,16.0815,2,3.19483
191.7,0.520213,9.86206,2.00001,3.1937,0.851838,15.8818,2.00001,3.19487
191.8,0.520213,9.86206,2.00001,3.1937,0.840541,15.6814,2.00002,3.1949
191.9,0.520213,9.86206,2.00001,3.1937,0.831641,15.4828,1.99996,3.19492
192,0.520213,9.86206,2.00001,3.1937,0.820816,15.2825,2.00001,3.19496
192.1,0.520213,9.86206,2.00001,3.1937,0.810725,15.0836,1.99998,3.19499
192.2,0.520213,9.86206,2.00001,3.1937,0.801347,14.8849,1.99997,3.19502
192.3,0.520213,9.86206,2.00001,3.1937,0.789914,14.6861,2,3.19505
192.4,0.520213,9.86206,2.00001,3.1937,0.779861,14.4874,1.99998,3.19508
192.5,0.520213,9.86206,2.00001,3.1937,0.769934,14.2883,1.99998,3.19511
192.6,0.520213,9.86206,2.00001,3.1937,0.759816,14.0888,1.99999,3.19514
192.7,0.520213,9.86206,2.00001,3.1937,0.748026,13.8886,2.00002,3.19517
192.8,0.520213,9.86206,2.00001,3.1937,0.738085,13.6898,1.99998,3.1952
192.9,0.520213,9.86206,2.00001,3.1937,0.727151,13.4892,2.00001,3.19522
193,0.520213,9.86206,2.00001,3.1937,0.716536,13.2899,1.99999,3.19524
193.1,0.520213,9.86206,2.00001,3.1937,0.705269,13.0901,2.00001,3.19527
193.2,0.520213,9.86206,2.00001,3.1937,0.695834,12.8918,1.99997,3.19528
193.3,0.520213,9.86206,2.00001,3.1937,0.685582,12.6915,2,3.1953
193.4,0.520213,9.86206,2.00001,3.1937,0.674841,12.4922,2,3.19533
193.5,0.520213,9.86206,2.00001,3.1937,0.665105,12.294,1.99997,3.19535
193.6,0.520213,9.86206,2.00001,3.1937,0.653657,12.0944,2.00001,3.19538
193.7,0.520213,9.86206,2.00001,3.1937,0.642784,11.8956,1.99999,3.1954
193.8,0.520213,9.86206,2.00001,3.1937,0.631276,11.6961,2.00001,3.19542
193.9,0.520213,9.86206,2.00001,3.1937,0.620393,11.4973,1.99999,3.19543
194,0.520213,9.86206,2.00001,3.1937,0.608823,11.2968,2.00002,3.19544
194.1,0.520213,9.86206,2.00001,3.1937,0.598028,11.0967,2,3.19544
194.2,0.520213,9.86206,2.00001,3.1937,0.588157,10.8975,1.99998,3.19544
194.3,0.520213,9.86206,2.00001,3.1937,0.57743,10.6962,2.00002,3.19544
194.4,0.520213,9.86206,2.00001,3.1937,0.566048,10.4967,2.00001,3.19545
194.5,0.520213,9.86206,2.00001,3.1937,0.554827,10.2968,2.00001,3.19545
194.6,0.520213,9.86206,2.00001,3.1937,0.542065,10.0954,2.00005,3.19545
194.7,0.520213,9.86206,2.00001,3.1937,0.532391,9.89708,1.99997,3.19543
